"","Voyage","Deployment","Acc","Taxa","CAAB","weight_g","Count","sub","comment","Storage_temp","Preservative","Container name","ACat","Taxa_Groups","Message ID","Latitude","Longitude","Site","Net_Name","Depth_Stratum","daylight","date_start","lat_decdeg_start","DateR_start","long_decdeg_start","lat_decdeg_stop","long_decdeg_stop","Site_stop","date_stop","DateR_stop","towtime","Speed_mpm","distance_m","VolumeFiltered_m3"
"1095","in2020_v08",31,6,"Tomopteris spp.",22068901,0.5,4,"<","1","Ambient","Formaldehyde","McCarthy Vial","worms","other",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1096","in2020_v08",38,2,"Tomopteris spp.",22068901,0.5,1,NA,NA,NA,"discarded onboard",NA,"worms","other",703,"58  01.25 S","141  16.17 E","58S","RMT16","Meso","Day",2021-01-01 22:38:00,-57.9791666666667,"1/01/2021 22:38",-140.7305,-57.9861666666667,-140.749833333333,"58S",2021-01-01 23:18:00,"1/01/2021 23:18",40,30.867284,1234.69136,19755.06176
"1097","in2020_v08",39,2,"Tomopteris spp.",22068901,14,8,NA,NA,"-20 degC",NA,NA,"worms","other",701,"58  00.55 S","141  14.03 E","58S","RMT16","Epi","Day",2021-01-02 02:13:00,-57.9908333333333,"2/01/2021 2:13",-140.766166666667,-57.9976666666667,-140.784333333333,"58S",2021-01-02 02:53:00,"2/01/2021 2:53",40,30.867284,1234.69136,19755.06176
"1098","in2020_v08",43,5,"Tomopteris spp.",22068901,4,4,NA,NA,"-20 degC",NA,"Plastic Bag","worms","other",686,"57  58.45 S","141  25.98 E","58S","RMT16","targeted_70to90m","Day",2021-01-05 03:17:00,-56.0258333333333,"5/01/2021 3:17",-140.567,-56.0285,-140.577833333333,"58S",2021-01-05 03:37:00,"5/01/2021 3:37",20,30.867284,617.34568,9877.53088
"1099","in2020_v08",44,1,"Tomopteris spp.",22068901,23,36,NA,NA,"-20 degC",NA,"Plastic Bag","worms","other",729,"57  58.55 S","141  32.12 E","58S","RMT16","Epi","Day",2021-01-06 04:58:00,-56.0241666666667,"6/01/2021 4:58",-140.464666666667,-56.0263333333333,-140.485,"58S",2021-01-06 05:38:00,"6/01/2021 5:38",40,30.867284,1234.69136,19755.06176
"1100","in2020_v08",52,22,"Tomopteris spp.",22068901,0.5,1,"<","1","-20 degC",NA,"Plastic Bag","worms","other",816,"57  52.98 S","141  35.01 E","55S","RMT16","Targeted_850to750","Day",2021-01-09 01:36:00,-56.117,"9/01/2021 1:36",-140.4165,-56.117,-140.437333333333,"58S",2021-01-09 02:16:00,"9/01/2021 2:16",40,30.867284,1234.69136,19755.06176
"1101","in2020_v08",14,20,"Alciopidae - undifferentiated",22042000,0.5,1,"<","1","Ambient","Formaldehyde","McCarthy Vial","worms","other",260,"47  05.53 S","141  21.24 E","SOTS","RMT16","Lmeso","Day",2020-12-16 03:20:00,-46.9078333333333,"16/12/2020 3:20",-140.646,-46.8828333333333,-140.684833333333,"SOTS",2020-12-16 05:20:00,"16/12/2020 5:20",120,30.867284,3704.07408,59265.18528
"1102","in2020_v08",7,27,"Class Polychaeta - undifferentiated",2.2e+07,0.5,2,NA,NA,"-20 degC",NA,"Plastic Bag","worms","other",248,"47  05.8 S","141  23.16 E","SOTS","RMT16","Lmeso","Day",2020-12-12 04:25:00,-46.9033333333333,"12/12/2020 4:25",-140.614,-46.9305,-140.576333333333,"SOTS",2020-12-12 06:25:00,"12/12/2020 6:25",120,30.867284,3704.07408,59265.18528
"1103","in2020_v08",17,12,"Class Polychaeta - undifferentiated",2.2e+07,0.5,1,"weight",NA,"-20 degC",NA,"Plastic Bag","worms","other",284,"47  05.07 S","141  21.91 E","SOTS","RMT16","Epi","Night",2020-12-18 11:21:00,-46.9155,"18/12/2020 11:21",-140.634833333333,-46.9163333333333,-140.643166666667,"SOTS",2020-12-18 12:01:00,"18/12/2020 12:01",40,30.867284,1234.69136,19755.06176
"1104","in2020_v08",18,18,"Class Polychaeta - undifferentiated",2.2e+07,0.5,3,NA,NA,"Ambient","Formaldehyde","McCarthy Vial","worms","other",287,"47  05.03 S","141  20.77 E","SOTS","RMT16","Meso","Night",2020-12-19 14:28:00,-46.9161666666667,"19/12/2020 14:28",-140.653833333333,-46.9168333333333,-140.610666666667,"SOTS",2020-12-19 15:08:00,"19/12/2020 15:08",40,30.867284,1234.69136,19755.06176
"1105","in2020_v08",21,31,"Class Polychaeta - undifferentiated",2.2e+07,0.5,1,NA,NA,NA,"discarded onboard",NA,"worms","other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106","in2020_v08",21,40,"Class Polychaeta - undifferentiated",2.2e+07,0.5,1,"red","eyed","Ambient","Formaldehyde","McCarthy Vial","worms","other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107","in2020_v08",21,44,"Class Polychaeta - undifferentiated",2.2e+07,1,20,"subsample",NA,"Ambient","Formaldehyde","McCarthy Vial","worms","other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108","in2020_v08",22,30,"Class Polychaeta - undifferentiated",2.2e+07,0.5,2,"weight",NA,"-20 degC",NA,"Plastic Bag","worms","other",308,"47  04.39 S","141  20.91 E","SOTS","RMT16","Lmeso","Day",2020-12-20 02:51:00,-46.9268333333333,"20/12/2020 2:51",-140.6515,-46.9575,-140.681333333333,"SOTS",2020-12-20 04:51:00,"20/12/2020 4:51",120,30.867284,3704.07408,59265.18528
"1109","in2020_v08",29,46,"Class Polychaeta - undifferentiated",2.2e+07,15,32,"orange","worms","Ambient","Formaldehyde","McCarthy Vial","worms","other",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"1110","in2020_v08",31,7,"Class Polychaeta - undifferentiated",2.2e+07,0.5,3,"<","1","Ambient","Formaldehyde","McCarthy Vial","worms","other",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1111","in2020_v08",34,26,"Class Polychaeta - undifferentiated",2.2e+07,0.5,1,"clear","with","Ambient","Formaldehyde",NA,"worms","other",574,"55  49.67 S","138  35.14 E","55S","RMT16","Meso","Night",2020-12-29 13:42:00,-54.1721666666667,"29/12/2020 13:42",-137.414333333333,-54.1748333333333,-137.437666666667,"55S",2020-12-29 14:22:00,"29/12/2020 14:22",40,30.867284,1234.69136,19755.06176
"1112","in2020_v08",35,29,"Class Polychaeta - undifferentiated",2.2e+07,0.5,1,"Polychaete","species","Ambient","discarded onboard",NA,"worms","other",688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"1113","in2020_v08",35,55,"Class Polychaeta - undifferentiated",2.2e+07,0.5,1,"polychaete","sp.",NA,"discarded onboard",NA,"worms","other",688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"1114","in2020_v08",37,14,"Class Polychaeta - undifferentiated",2.2e+07,0.5,1,"White","with","Ambient","discarded onboard",NA,"worms","other",705,"58  00.85 S","141  14.26 E","58S","RMT16","Epi","Night",2021-01-01 14:08:00,-57.9858333333333,"1/01/2021 14:08",-140.762333333333,-57.9943333333333,-140.781166666667,"58S",2021-01-01 14:48:00,"1/01/2021 14:48",40,30.867284,1234.69136,19755.06176
"1115","in2020_v08",42,54,"Class Polychaeta - undifferentiated",2.2e+07,3,10,"preservation","unkknown;",NA,"discarded onboard",NA,"worms","other",674,"57  58.83 S","141  22.64 E","58S","RMT16","Lmeso","Night",2021-01-04 12:38:00,-56.0195,"4/01/2021 12:38",-140.622666666667,-56.0561666666667,-140.745,"58S",2021-01-04 14:38:00,"4/01/2021 14:38",120,30.867284,3704.07408,59265.18528
"1116","in2020_v08",42,55,"Class Polychaeta - undifferentiated",2.2e+07,NA,NA,"subsample","of","Ambient","Formaldehyde","McCarthy Vial","worms","other",674,"57  58.83 S","141  22.64 E","58S","RMT16","Lmeso","Night",2021-01-04 12:38:00,-56.0195,"4/01/2021 12:38",-140.622666666667,-56.0561666666667,-140.745,"58S",2021-01-04 14:38:00,"4/01/2021 14:38",120,30.867284,3704.07408,59265.18528
"1117","in2020_v08",44,18,"Class Polychaeta - undifferentiated",2.2e+07,0.5,1,"<","1","-20 degC",NA,"Plastic Bag","worms","other",729,"57  58.55 S","141  32.12 E","58S","RMT16","Epi","Day",2021-01-06 04:58:00,-56.0241666666667,"6/01/2021 4:58",-140.464666666667,-56.0263333333333,-140.485,"58S",2021-01-06 05:38:00,"6/01/2021 5:38",40,30.867284,1234.69136,19755.06176
"1118","in2020_v08",46,25,"Class Polychaeta - undifferentiated",2.2e+07,0.5,3,"mixed","_orange","Ambient","Formaldehyde",NA,"worms","other",733,"57  55.78 S","141  30.23 E","58S","RMT16","Lmeso","Night",2021-01-06 15:11:00,-56.0703333333333,"6/01/2021 15:11",-140.496166666667,-56.0768333333333,-140.557666666667,"58S",2021-01-06 17:11:00,"6/01/2021 17:11",120,30.867284,3704.07408,59265.18528
"1119","in2020_v08",49,25,"Class Polychaeta - undifferentiated",2.2e+07,0.5,4,"Vandas?",NA,"Ambient","Formaldehyde",NA,"worms","other",755,"57  53.79 S","141  34.42 E","58S","RMT16","Epi","Night",2021-01-07 14:00:00,-56.1035,"7/01/2021 14:00",-140.426333333333,-56.1016666666667,-140.451333333333,"58S",2021-01-07 14:40:00,"7/01/2021 14:40",40,30.867284,1234.69136,19755.06176
"1120","in2020_v08",28,30,"Pelagonemertes spp.",14125901,26,9,NA,NA,"-20 degC",NA,"Plastic Bag","worms","other",470,"55  49.52 S","138  55.39 E","55S","RMT16","Lmeso","Day",2020-12-26 05:28:00,-54.1746666666667,"26/12/2020 5:28",-137.076833333333,-54.211,-137.1255,"55S",2020-12-26 07:28:00,"26/12/2020 7:28",120,30.867284,3704.07408,59265.18528
"1121","in2020_v08",29,33,"Pelagonemertes spp.",14125901,5,14,NA,NA,"Ambient","Formaldehyde","McCarthy Vial","worms","other",523,"55  47.02 S","138  34.82 E","55S","RMT16","Lmeso","Night",2020-12-26 15:44:00,-54.2163333333333,"26/12/2020 15:44",-137.419666666667,-54.2151666666667,-137.103166666667,"55S",2020-12-26 17:44:00,"26/12/2020 17:44",120,30.867284,3704.07408,59265.18528
"1122","in2020_v08",35,74,"Pelagonemertes spp.",14125901,10,12,"Pelagonemertes","rollestoni","Ambient","Formaldehyde",NA,"worms","other",688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"1123","in2020_v08",41,27,"Pelagonemertes spp.",14125901,5,17,"fern","appearance","-20 degC",NA,"Plastic Bag","worms","other",694,"57  58.61 S","141  19.16 E","58S","RMT16","Lmeso","Day",2021-01-04 02:39:00,-56.0231666666667,"4/01/2021 2:39",-140.680666666667,-56.046,-140.7225,"58S",2021-01-04 04:39:00,"4/01/2021 4:39",120,30.867284,3704.07408,59265.18528
"1124","in2020_v08",42,18,"Pelagonemertes spp.",14125901,2,11,NA,NA,"-20 degC",NA,"Plastic Bag","worms","other",674,"57  58.83 S","141  22.64 E","58S","RMT16","Lmeso","Night",2021-01-04 12:38:00,-56.0195,"4/01/2021 12:38",-140.622666666667,-56.0561666666667,-140.745,"58S",2021-01-04 14:38:00,"4/01/2021 14:38",120,30.867284,3704.07408,59265.18528
"1125","in2020_v08",42,53,"Pelagonemertes spp.",14125901,NA,5,"subsample",NA,"Ambient","Formaldehyde","McCarthy Vial","worms","other",674,"57  58.83 S","141  22.64 E","58S","RMT16","Lmeso","Night",2021-01-04 12:38:00,-56.0195,"4/01/2021 12:38",-140.622666666667,-56.0561666666667,-140.745,"58S",2021-01-04 14:38:00,"4/01/2021 14:38",120,30.867284,3704.07408,59265.18528
"1126","in2020_v08",46,15,"Pelagonemertes spp.",14125901,1,5,NA,NA,"Ambient","Formaldehyde","Plastic Bag","worms","other",733,"57  55.78 S","141  30.23 E","58S","RMT16","Lmeso","Night",2021-01-06 15:11:00,-56.0703333333333,"6/01/2021 15:11",-140.496166666667,-56.0768333333333,-140.557666666667,"58S",2021-01-06 17:11:00,"6/01/2021 17:11",120,30.867284,3704.07408,59265.18528
"1127","in2020_v08",47,18,"Pelagonemertes spp.",14125901,5,8,NA,NA,"-20 degC",NA,"Plastic Bag","worms","other",759,"57  55.76 S","141  27.68 E","58S","RMT16","Lmeso","Day",2021-01-07 04:55:00,-56.0706666666667,"7/01/2021 4:55",-140.538666666667,-56.0785,-140.589,"58S",2021-01-07 06:55:00,"7/01/2021 6:55",120,30.867284,3704.07408,59265.18528
"1128","in2020_v08",48,6,"Pelagonemertes spp.",14125901,10,7,NA,NA,"Ambient","Formaldehyde","McCarthy Vial","worms","other",747,"57  55.77 S","141  33.69 E","58S","RMT16",NA,NA,2021-01-07 09:56:00,-56.0705,"7/01/2021 9:56",-140.4385,-56.0686666666667,-140.453666666667,"58S",2021-01-07 10:24:00,"7/01/2021 10:24",28,30.867284,864.283952,13828.543232
"1129","in2020_v08",48,6,"Pelagonemertes spp.",14125901,10,7,NA,NA,"Ambient","Formaldehyde","McCarthy Vial","worms","other",757,"57  55.79 S","141  33.46 E","58S","RMT16","targeted_60m","Day",2021-01-07 10:04:00,-56.0701666666667,"7/01/2021 10:04",-140.442333333333,-56.0686666666667,-140.453666666667,"58S",2021-01-07 10:24:00,"7/01/2021 10:24",20,30.867284,617.34568,9877.53088
"1130","in2020_v08",52,15,"Pelagonemertes spp.",14125901,1,4,NA,NA,"-20 degC",NA,"Plastic Bag","worms","other",816,"57  52.98 S","141  35.01 E","55S","RMT16","Targeted_850to750","Day",2021-01-09 01:36:00,-56.117,"9/01/2021 1:36",-140.4165,-56.117,-140.437333333333,"58S",2021-01-09 02:16:00,"9/01/2021 2:16",40,30.867284,1234.69136,19755.06176
"1131","in2020_v08",1,20,"Phylum Nemertea - undifferentiated",1.4e+07,1,1,NA,NA,"Ambient","Formaldehyde","McCarthy Vial","worms","other",240,"44  45.13 S","145  22.94 E","Trawl","RMT16","Integrated","Day",2020-12-05 09:16:00,-43.2478333333333,"5/12/2020 9:16",-144.617666666667,-43.2748333333333,-144.642833333333,"Trawl",2020-12-05 10:36:00,"5/12/2020 10:36",80,30.867284,2469.38272,39510.12352
"1132","in2020_v08",21,38,"Phylum Nemertea - undifferentiated",1.4e+07,0.5,1,NA,NA,"Ambient","Formaldehyde","McCarthy Vial","worms","other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1133","in2020_v08",30,43,"Phylum Nemertea - undifferentiated",1.4e+07,1,3,NA,NA,"-20 degC",NA,"Plastic Bag","worms","other",572,"55  50.16 S","138  45.8 E","55S","RMT16","Lmeso","Day",2020-12-27 02:28:00,-54.164,"27/12/2020 2:28",-137.236666666667,-54.1838333333333,-137.337,"55S",2020-12-27 03:08:00,"27/12/2020 3:08",40,30.867284,1234.69136,19755.06176
"1134","in2020_v08",47,24,"Phylum Nemertea - undifferentiated",1.4e+07,0.5,1,NA,NA,NA,"discarded onboard",NA,"worms","other",759,"57  55.76 S","141  27.68 E","58S","RMT16","Lmeso","Day",2021-01-07 04:55:00,-56.0706666666667,"7/01/2021 4:55",-140.538666666667,-56.0785,-140.589,"58S",2021-01-07 06:55:00,"7/01/2021 6:55",120,30.867284,3704.07408,59265.18528
"1135","in2020_v08",26,26,"Phylum Platyhelminthes - undifferentiated",1.3e+07,0.5,1,"<","1",NA,"discarded onboard",NA,"worms","other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136","in2020_v08",2,6,"Beroe spp.",12090901,91,NA,"pink","likely","Ambient","Formaldehyde","McCarthy Vial","Ctenophore","Gelatinous_Active",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137","in2020_v08",15,4,"Beroe spp.",12090901,200,1,NA,NA,"-20 degC",NA,"Plastic Bag","Ctenophore","Gelatinous_Active",262,"47  04.96 S","141  21.45 E","SOTS","RMT16","Epi","Day",2020-12-17 21:19:00,-46.9173333333333,"17/12/2020 21:19",-140.6425,-46.929,-140.651666666667,"SOTS",2020-12-17 21:59:00,"17/12/2020 21:59",40,30.867284,1234.69136,19755.06176
"1138","in2020_v08",20,4,"Beroe spp.",12090901,656,3,NA,NA,"-20 degC",NA,"Plastic Bag","Ctenophore","Gelatinous_Active",297,"47  05 S","141  22.91 E","SOTS","RMT16","target_100to0m","Day",2020-12-19 07:21:00,-46.9166666666667,"19/12/2020 7:21",-140.618166666667,-46.9161666666667,-140.627833333333,"SOTS",2020-12-19 07:41:00,"19/12/2020 7:41",20,30.867284,617.34568,9877.53088
"1139","in2020_v08",23,5,"Beroe spp.",12090901,7,6,NA,NA,"-20 degC",NA,"Plastic Bag","Ctenophore","Gelatinous_Active",423,"55  54.19 S","139  08.73 E","55S","RMT16","Epi","Day",2020-12-24 02:49:00,-54.0968333333333,"24/12/2020 2:49",-138.8545,-54.0986666666667,-138.881,"55S",2020-12-24 03:29:00,"24/12/2020 3:29",40,30.867284,1234.69136,19755.06176
"1140","in2020_v08",31,15,"Beroe spp.",12090901,1,1,NA,NA,NA,"discarded onboard",NA,"Ctenophore","Gelatinous_Active",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1141","in2020_v08",33,13,"Beroe spp.",12090901,0.5,NA,"In","pieces",NA,"discarded onboard",NA,"Ctenophore","Gelatinous_Active",576,"55  48.24 S","138  22.54 E","55S","RMT16","Epi","Day",2020-12-30 18:25:00,-54.196,"30/12/2020 18:25",-137.624333333333,-54.1961666666667,-137.624666666667,"55S",2020-12-30 19:05:00,"30/12/2020 19:05",40,30.867284,1234.69136,19755.06176
"1142","in2020_v08",35,16,"Beroe spp.",12090901,108,NA,NA,NA,"Ambient","discarded onboard",NA,"Ctenophore","Gelatinous_Active",688,"55  49.77 S","138  26.23 E","55S","RMT16","Lmeso","Night",2020-12-30 15:43:00,-54.1705,"30/12/2020 15:43",-137.562833333333,-54.1906666666667,-137.6135,"55S",2020-12-30 17:43:00,"30/12/2020 17:43",120,30.867284,3704.07408,59265.18528
"1143","in2020_v08",37,31,"Beroe spp.",12090901,1,2,"Pink/clear","ctenophore.",NA,"Formaldehyde",NA,"Ctenophore","Gelatinous_Active",705,"58  00.85 S","141  14.26 E","58S","RMT16","Epi","Night",2021-01-01 14:08:00,-57.9858333333333,"1/01/2021 14:08",-140.762333333333,-57.9943333333333,-140.781166666667,"58S",2021-01-01 14:48:00,"1/01/2021 14:48",40,30.867284,1234.69136,19755.06176
"1144","in2020_v08",39,9,"Beroe spp.",12090901,1,1,NA,NA,"-20 degC",NA,NA,"Ctenophore","Gelatinous_Active",701,"58  00.55 S","141  14.03 E","58S","RMT16","Epi","Day",2021-01-02 02:13:00,-57.9908333333333,"2/01/2021 2:13",-140.766166666667,-57.9976666666667,-140.784333333333,"58S",2021-01-02 02:53:00,"2/01/2021 2:53",40,30.867284,1234.69136,19755.06176
"1145","in2020_v08",15,5,"Ctenoplanidae - undifferentiated",12021000,675,1,"grey","ctenophore",NA,"discarded onboard",NA,"Ctenophore","Gelatinous_Active",262,"47  04.96 S","141  21.45 E","SOTS","RMT16","Epi","Day",2020-12-17 21:19:00,-46.9173333333333,"17/12/2020 21:19",-140.6425,-46.929,-140.651666666667,"SOTS",2020-12-17 21:59:00,"17/12/2020 21:59",40,30.867284,1234.69136,19755.06176
"1146","in2020_v08",15,7,"Ctenoplanidae - undifferentiated",12021000,90,4,"clear",NA,NA,"discarded onboard",NA,"Ctenophore","Gelatinous_Active",262,"47  04.96 S","141  21.45 E","SOTS","RMT16","Epi","Day",2020-12-17 21:19:00,-46.9173333333333,"17/12/2020 21:19",-140.6425,-46.929,-140.651666666667,"SOTS",2020-12-17 21:59:00,"17/12/2020 21:59",40,30.867284,1234.69136,19755.06176
"1147","in2020_v08",44,6,"Ctenoplanidae - undifferentiated",12021000,259,1,NA,NA,NA,"discarded onboard",NA,"Ctenophore","Gelatinous_Active",729,"57  58.55 S","141  32.12 E","58S","RMT16","Epi","Day",2021-01-06 04:58:00,-56.0241666666667,"6/01/2021 4:58",-140.464666666667,-56.0263333333333,-140.485,"58S",2021-01-06 05:38:00,"6/01/2021 5:38",40,30.867284,1234.69136,19755.06176
"1148","in2020_v08",23,4,"Euplokamis spp.",12018901,112,482,"subsample","in","Ambient","Formaldehyde","McCarthy Vial","Ctenophore","Gelatinous_Active",423,"55  54.19 S","139  08.73 E","55S","RMT16","Epi","Day",2020-12-24 02:49:00,-54.0968333333333,"24/12/2020 2:49",-138.8545,-54.0986666666667,-138.881,"55S",2020-12-24 03:29:00,"24/12/2020 3:29",40,30.867284,1234.69136,19755.06176
"1149","in2020_v08",24,11,"Euplokamis spp.",12018901,20,16,NA,NA,"-20 degC",NA,"Plastic Bag","Ctenophore","Gelatinous_Active",465,"55  53.88 S","139  05.43 E","55S","RMT16","Meso","Day",2020-12-24 05:38:00,-54.102,"24/12/2020 5:38",-138.9095,-54.1038333333333,-138.936666666667,"55S",2020-12-24 06:18:00,"24/12/2020 6:18",40,30.867284,1234.69136,19755.06176
"1150","in2020_v08",27,8,"Euplokamis spp.",12018901,48,42,"See","subsample","-20 degC",NA,"Plastic Bag","Ctenophore","Gelatinous_Active",468,"55  50.75 S","138  59.51 E","55S","RMT16","Epi","Night",2020-12-25 13:23:00,-54.1541666666667,"25/12/2020 13:23",-137.008166666667,-54.1561666666667,-137.032166666667,"55S",2020-12-25 14:03:00,"25/12/2020 14:03",40,30.867284,1234.69136,19755.06176
"1151","in2020_v08",27,28,"Euplokamis spp.",12018901,10,NA,"Subsample","of","Ambient","Formaldehyde",NA,"Ctenophore","Gelatinous_Active",468,"55  50.75 S","138  59.51 E","55S","RMT16","Epi","Night",2020-12-25 13:23:00,-54.1541666666667,"25/12/2020 13:23",-137.008166666667,-54.1561666666667,-137.032166666667,"55S",2020-12-25 14:03:00,"25/12/2020 14:03",40,30.867284,1234.69136,19755.06176
"1152","in2020_v08",31,26,"Euplokamis spp.",12018901,0.5,1,"<","1",NA,"discarded onboard",NA,"Ctenophore","Gelatinous_Active",520,"55  47.81 S","138  35.86 E","55S","RMT16","Epi","Night",2020-12-28 03:16:00,-54.2031666666667,"28/12/2020 3:16",-137.402333333333,-54.204,-137.416333333333,"55S",2020-12-28 03:56:00,"28/12/2020 3:56",40,30.867284,1234.69136,19755.06176
"1153","in2020_v08",32,15,"Euplokamis spp.",12018901,2,5,NA,NA,"Ambient","Formaldehyde","McCarthy Vial","Ctenophore","Gelatinous_Active",524,"55  47.36 S","138  33.98 E","55S","RMT16","Meso","Day",2020-12-28 22:51:00,-54.2106666666667,"28/12/2020 22:51",-137.433666666667,-54.201,-137.449,"55S",2020-12-28 23:31:00,"28/12/2020 23:31",40,30.867284,1234.69136,19755.06176
"1154","in2020_v08",33,5,"Euplokamis spp.",12018901,3,19,NA,NA,"-20 degC",NA,"Plastic Bag","Ctenophore","Gelatinous_Active",576,"55  48.24 S","138  22.54 E","55S","RMT16","Epi","Day",2020-12-30 18:25:00,-54.196,"30/12/2020 18:25",-137.624333333333,-54.1961666666667,-137.624666666667,"55S",2020-12-30 19:05:00,"30/12/2020 19:05",40,30.867284,1234.69136,19755.06176
"1155","in2020_v08",37,27,"Euplokamis spp.",12018901,0.5,2,NA,NA,"Ambient","Formaldehyde",NA,"Ctenophore","Gelatinous_Active",705,"58  00.85 S","141  14.26 E","58S","RMT16","Epi","Night",2021-01-01 14:08:00,-57.9858333333333,"1/01/2021 14:08",-140.762333333333,-57.9943333333333,-140.781166666667,"58S",2021-01-01 14:48:00,"1/01/2021 14:48",40,30.867284,1234.69136,19755.06176
